"timestamp.ms","jerk.cost.m2s5"
865962.438,44194.938
866753.453,38678.107
867544.469,49591.785
868325.719,39402.172
869097.203,32975.706
869878.453,40248.27
870659.703,43045.544
871460.484,45494.772
872251.5,44509.338
873042.516,49344.938
873794.469,41509.643
874575.719,43525.651
875356.969,46144.507
876147.984,41337.775
876929.234,42827.127
877690.953,41418.437
878462.438,45121.728
879243.688,43582.34
880054.234,43238.553
880815.953,35742.418
881606.969,41919.139
882417.516,40503.569
883189,35895.398
883980.016,39607.985
884771.031,41422.195
885542.516,41769.58
886343.297,43235.896
887134.312,38626.085
887935.094,41738.814
888716.344,36772.662
889517.125,40934.747
890308.141,41662.358
891089.391,37622.762
891870.641,35813.166
892671.422,40316.377
893472.203,38312.324
894253.453,38794.222
895054.234,38106.452
895835.484,38938.484
896626.5,38071.576
897427.281,40931.202
898218.297,39314.647
898989.781,35124.608
899790.562,41948.257
900571.812,39817.523
901333.531,39320.26
902124.547,47621.117
902905.797,40560.374
903706.578,47375.575
904478.062,39235.071
905249.547,38560.866
906050.328,47861.744
906851.109,46488.183
907622.594,42700.21
908403.844,41965.551
909194.859,41739.746
909995.641,44354.729
910767.125,37737.422
911567.906,41975.431
912339.391,38987.133
913140.172,36811.051
913901.891,37646.911
914702.672,42703.015
915464.391,33495.64
916265.172,40294.072
917046.422,33953.289
917847.203,43507.34
918618.688,35015.324
919419.469,46190.96
920181.188,41819.046
920962.438,44998.207
921743.688,39445.519
922534.703,45683.949
923325.719,45296.299
924116.734,41368.396
924897.984,39676.556
925698.766,50448.656
926480.016,45790.792
927251.5,37906.989
928042.516,43330.939
928843.297,46746.783
929614.781,34718.608
930405.797,40079.308
931196.812,41789.914
931978.062,40225.607
932778.844,47683.654
933579.625,46606.674
934360.875,41385.201
935142.125,42974.173
935933.141,47694.524
936733.922,40096.645
937515.172,44228.111
938296.422,44906.951
939097.203,35203.166
939868.688,37583.244
940659.703,44986.103
941450.719,46270.143
942251.5,37408.033
943032.75,38731.001
943833.531,39400.158
944634.312,40388.834
945415.562,42013.994
946216.344,43629.422
947017.125,38591.194
947808.141,39714.103
948589.391,40052.524
949399.938,44762.91
950181.188,35255.785
950981.969,37086.194
951772.984,39460.339
952554.234,41729.479
953345.25,41813.891
954126.5,39108.232
954917.516,43011.113
955698.766,39979.204
956480.016,36334.954
957271.031,37760.005
958071.812,47390.827
958853.062,37096.793
959644.078,43089.769
960435.094,43763.287
961226.109,42269.146
962017.125,44816.841
962817.906,44816.329
963599.156,34429.29
964380.406,41678.364
965171.422,38586.512
965952.672,37421.901
966724.156,36473.533
967505.406,37816.498
968296.422,38791.408
969087.438,35977.71
969868.688,38506.808
970649.938,34202.478
971460.484,33983.983
972271.031,34539.147
973062.047,35704.07
973833.531,32491.79
974624.547,39786.438
975425.328,36491.744
976226.109,37822.648
976997.594,37080.692
977788.609,33660.799
978579.625,37808.757
979370.641,39100.822
980151.891,34816.281
980933.141,37700.167
981714.391,32338.343
982505.406,36834.435
983296.422,36249.872
984087.438,37006.821
984858.922,34715.009
985649.938,34998.111
986460.484,33716.865
987241.734,39399.226
988022.984,41065.113
988804.234,37583.317
989595.25,37303.695
990366.734,37508.363
991167.516,36362.279
991948.766,34931.064
992730.016,39468.713
993521.031,34885.521
994302.281,37751.96
995112.828,40079.971
995894.078,40417.025
996694.859,44656.647
997485.875,35857.101
998286.656,45158.087
999058.141,40802.99
999839.391,40561.254
1000591.344,37811.616
1001382.359,47258.843
1002153.844,43387.103
1002925.328,38737.576
1003706.578,41627.735
1004497.594,46965.919
1005278.844,39480.791
1006050.328,38670.95
1006841.344,42461.294
1007622.594,39517.216
1008423.375,43527.258
1009214.391,42202.838
1009995.641,40144.623
1010776.891,37686.348
1011567.906,38854.67
1012358.922,43547.753
1013149.938,44533.284
1013950.719,38283.545
1014741.734,40310.386
1015522.984,40656.409
1016294.469,41749.52
1017075.719,44008.633
1017866.734,42862.108
1018657.75,41523.395
1019439,43817.647
1020210.484,41384.47
1021001.5,41274.048
1021763.219,38677.834
1022534.703,45662.454
1023325.719,40905.282
1024097.203,36643.224
1024878.453,42625.475
1025669.469,40099.276
1026460.484,44880.583
1027241.734,36699.565
1028022.984,36119.037
1028823.766,47633.383
1029595.25,42493.126
1030396.031,45694.561
1031147.984,38218.256
1031929.234,44272.642
1032710.484,39541.636
1033501.5,42669.635
1034282.75,41360.903
1035073.766,43443.343
1035864.781,42538.478
1036655.797,39348.703
1037437.047,42909.796
1038189,37197.688
1038989.781,47188.731
1039761.266,43271.455
1040532.75,39221.754
1041314,39095.097
1042105.016,42152.781
1042876.5,39757.005
1043657.75,40115.16
1044439,44476.93
1045230.016,42828.497
1046001.5,29650.185
1046782.75,34622.833
1047564,42466.024
1048364.781,45003.301
1049116.734,37095.83
1049907.75,42196.623
1050669.469,40757.346
1051470.25,41236.569
1052241.734,37251.516
1053022.984,44493.287
1053814,41992.888
1054605.016,40557.435
1055376.5,37086.321
1056157.75,38248.92
1056929.234,37109.067
1057710.484,40209.882
1058481.969,38251.083
1059253.453,43547.719
1060034.703,46565.155
1060796.422,43452.653
1061587.438,47845.96
1062358.922,43102.646
1063149.938,48003.405
1063901.891,40757.553
1064702.672,48384.56
1065454.625,42421.575
1066245.641,40902.251
1067046.422,48712.011
1067827.672,37725.603
1068618.688,43188.058
1069409.703,32591.716
1070181.188,36995.174
1070981.969,41312.773
1071753.453,33718.716
1072564,43069.535
1073355.016,40602.398
1074146.031,39109.044
1074937.047,34718.545
1075718.297,41042.359
1076509.312,36699.903
1077290.562,43883.816
1078081.578,35440.492
1078862.828,40006.901
1079663.609,38364.138
1080454.625,39684.659
1081245.641,40082.663
1082036.656,41769.758
1082817.906,41763.082
1083618.688,39484.323
1084390.172,34738.191
1085181.188,36767.315
1085962.438,36249.886
1086743.688,37345.181
1087544.469,41278.342
1088325.719,37953.035
1089087.438,37378.433
1089888.219,38062.976
1090679.234,34204.197
1091470.25,41500.855
1092271.031,41421.634
1093052.281,39018.494
1093853.062,39534.295
1094644.078,38231.953
1095435.094,37557.708
1096226.109,35762.623
1096997.594,34479.976
1097769.078,33086.813
1098560.094,45365.454
1099360.875,40487.897
1100132.359,36775.372
1100933.141,45219.36
1101724.156,38295.259
1102524.938,42345.725
1103296.422,33689.913
1104077.672,40181.982
1104888.219,44219.878
1105669.469,39264.349
1106470.25,42892.707
1107231.969,39801.937
1108022.984,41599.914
1108823.766,43542.042
1109585.484,40073.662
1110366.734,42554.108
1111177.281,45499.697
1111968.297,42693.272
1112730.016,36356.156
1113521.031,37923.317
1114302.281,39076.655
1115093.297,42046.646
1115894.078,34820.413
1116694.859,41507.027
1117485.875,38524.294
1118276.891,40472.948
1119058.141,39191.626
1119858.922,41053.864
1120620.641,30482.318
1121421.422,41289.477
1122183.141,36153.474
1122954.625,38512.703
1123735.875,40838.918
1124517.125,41588.236
1125308.141,41142.636
1126079.625,37933.37
1126880.406,42174.976
1127651.891,40708.908
1128433.141,38800.526
1129214.391,35665.961
1129985.875,38797.055
1130776.891,44434.499
1131548.375,37679.538
1132329.625,39848.004
1133120.641,45678.817
1133911.656,39175.192
1134673.375,33737.707
1135444.859,41167.261
1136226.109,40893.224
1136997.594,39518.791
1137788.609,38483.139
1138579.625,41587.433
1139390.172,40079.871
1140171.422,36237.172
1140962.438,36845.2
1141763.219,37972.228
1142554.234,39661.495
1143355.016,38114.803
1144155.797,42055.271
1144946.812,36429.761
1145728.062,39037.784
1146528.844,37414.847
1147339.391,37458.775
1148110.875,37181.338
1148921.422,38116.003
1149722.203,34736.194
1150513.219,39594.626
1151294.469,38876.434
1152095.25,37429.445
1152876.5,35104.259
1153677.281,42322.985
1154468.297,42359.437
1155239.781,37835.484
1156040.562,41449.843
1156831.578,37159.18
1157612.828,37465.112
1158394.078,39865.644
1159175.328,43444.704
1159966.344,40822.655
1160728.062,37330.9
1161519.078,36650.384
1162290.562,37368.108
1163071.812,40585.186
1163872.594,44301.423
1164653.844,34403.314
1165435.094,31356.081
1166226.109,36038.864
1167017.125,36053.598
1167808.141,38344.662
1168589.391,35647.567
1169399.938,41204.488
1170171.422,36535.37
1170962.438,38455.591
1171743.688,39625.259
1172544.469,41253.597
1173345.25,35560.251
1174136.266,36859.284
1174937.047,36921.212
1175718.297,37050.566
1176499.547,34778.965
1177280.797,36828.205
1178062.047,40284.862
1178843.297,35708.87
1179634.312,41426.212
1180444.859,41252.495
1181235.875,35828.322
1182036.656,32914.04
1182827.672,35626.168
1183628.453,34393.35
1184419.469,36502.002
1185210.484,37967.726
1186001.5,36578.735
1186792.516,35882.203
1187573.766,36462.058
1188364.781,34910.744
1189155.797,41013.299
1189937.047,37634.439
1190747.594,43076.919
1191528.844,35237.086
1192319.859,34288.98
1193110.875,36120.551
1193892.125,32214.678
1194702.672,40270.956
1195493.688,37467.567
1196284.703,31275.483
1197085.484,36756.178
1197876.5,34334.667
1198667.516,43836.01
1199468.297,37746.766
1200259.312,35466.032
1201040.562,36288.015
1201841.344,37638.325
1202632.359,38278.055
1203433.141,37616.713
1204214.391,28802.685
1205005.406,37578.368
1205825.719,40110.396
1206606.969,33594.478
1207397.984,30423.446
1208198.766,41981.666
1208970.25,32455.946
1209761.266,36416.04
1210542.516,40011.089
1211333.531,41705.383
1212124.547,42821.932
1212905.797,34654.169
1213687.047,34124.51
1214468.297,39057.978
1215249.547,38829.524
1216030.797,33637.292
1216821.812,40155.129
1217603.062,43326.956
1218394.078,39449.933
1219175.328,42112.219
1219966.344,47668.117
1220737.828,33751.214
1221538.609,38043.393
1222319.859,39245.616
1223120.641,42824.416
1223901.891,33646.399
1224683.141,34238.917
1225454.625,38582.035
1226235.875,41275.342
1227007.359,41867.052
1227788.609,41465.766
1228579.625,49095.618
1229341.344,36255.132
1230122.594,44330.209
1230913.609,45284.62
1231675.328,44065.586
1232456.578,36667.879
1233237.828,45507.153
1234019.078,39376.907
1234790.562,42900.966
1235591.344,46929.704
1236362.828,37669.825
1237134.312,44048.895
1237935.094,35877.46
1238726.109,33258.358
1239517.125,37264.922
1240288.609,43850.329
1241069.859,37651.653
1241841.344,37641.16
1242622.594,44697.641
1243423.375,47476.779
1244194.859,44687.975
1244966.344,44839.631
1245747.594,43931.988
1246538.609,42305.888
1247310.094,40871.74
1248081.578,38514.105
1248882.359,47507.527
1249644.078,32513.102
1250435.094,39283.432
1251216.344,42157.186
1251997.594,42103.466
1252778.844,49506.572
1253569.859,41404.739
1254341.344,39628.899
1255132.359,36105.855
1255913.609,42218.923
1256685.094,44806.753
1257456.578,42132.94
1258257.359,35344.577
1259038.609,36849.344
1259829.625,43841.115
1260610.875,44242.548
1261392.125,35155.996
1262173.375,45083.457
1262954.625,39296.413
1263735.875,39046.401
1264526.891,43507.301
1265317.906,33983.846
1266118.688,36932.037
1266909.703,42116.7
1267720.25,47256.937
1268501.5,42858.558
1269312.047,42698.951
1270093.297,38588.034
1270874.547,38713.57
1271675.328,41202.166
1272466.344,41731.849
1273257.359,35673.832
1274038.609,39370.567
1274829.625,42057.636
1275610.875,38619.719
1276382.359,37918.107
1277163.609,36515.517
1277954.625,40540.898
1278735.875,38119.475
1279517.125,41450.988
1280308.141,41503.574
1281099.156,40977.936
1281890.172,42545.528
1282681.188,41480.214
1283462.438,38820.366
1284253.453,40268.825
1285054.234,44603.165
1285835.484,42570.55
1286626.5,41939
1287397.984,35384.724
1288208.531,39665.886
1288980.016,37274.411
1289790.562,36138.775
1290571.812,35789.441
1291362.828,33022.311
1292163.609,37787.454
1292944.859,39796.736
1293745.641,43224.862
1294546.422,40397.483
1295317.906,34155.07
1296138.219,42537.626
1296919.469,38787.383
1297700.719,37375.412
1298481.969,35295.468
1299292.516,39591.731
1300083.531,38273.247
1300874.547,44053.275
1301655.797,39717.975
1302446.812,38623.491
1303237.828,34827.99
1304038.609,38222.828
1304839.391,44479.947
1305620.641,36374.648
1306411.656,40056.616
1307192.906,36353.794
1307993.688,39067.143
1308784.703,33154.616
1309585.484,35552.267
1310376.5,36978.207
1311177.281,32684.715
1311978.062,35321.176
1312769.078,36426.911
1313569.859,36815.245
1314351.109,31903.623
1315132.359,33276.109
1315923.375,39285.655
1316733.922,42340.267
1317515.172,35087.213
1318315.953,36108.136
1319106.969,36446.758
1319888.219,36108.077
1320698.766,42311.68
1321480.016,37673.835
1322280.797,39587.879
1323062.047,35154.436
1323853.062,36242.094
1324634.312,38400.471
1325415.562,38283.332
1326206.578,38080.132
1326978.062,38254.592
1327769.078,39765.354
1328540.562,35077.133
1329331.578,38044.89
1330112.828,34813.72
1330894.078,35151.837
1331675.328,31662.237
1332476.109,38864.672
1333247.594,41468.1
1334028.844,40713.459
1334829.625,44071.142
1335601.109,38513.543
1336382.359,43436.251
1337183.141,39055.937
1337964.391,37147.392
1338735.875,33312.531
1339507.359,36201.619
1340308.141,42311.715
1341079.625,34170.364
1341870.641,41328.664
1342681.188,36723.632
1343462.438,36333.083
1344253.453,39590.527
1345054.234,40785.327
1345845.25,40577.386
1346636.266,42460.901
1347437.047,35440.794
1348228.062,34250.482
1349019.078,37712.067
1349819.859,34982.512
1350601.109,40592.358
1351372.594,41995.235
1352173.375,37203.933
1352974.156,36453.625
1353765.172,43216.311
1354556.188,36875.35
1355347.203,35545.602
1356138.219,35501.559
1356948.766,37543.428
1357720.25,28508.751
1358511.266,34663.873
1359302.281,37373.499
1360093.297,41103.29
1360884.312,33202.196
1361685.094,38652.64
1362466.344,33192.215
1363267.125,40281.585
1364048.375,37444.966
1364849.156,42283.014
1365640.172,39339.792
1366440.953,34938.418
1367231.969,34362.164
1368032.75,34784.471
1368843.297,39210.257
1369644.078,36421.751
1370444.859,34209.3
1371245.641,40791.539
1372036.656,34474.049
1372837.438,40921.032
1373638.219,35832.339
1374419.469,33303.229
1375230.016,38169.783
1376021.031,33863.99
1376821.812,38656.821
1377612.828,37597.183
1378413.609,37995.76
1379204.625,34988.96
1379995.641,39269.378
1380806.188,38276.131
1381597.203,33028.56
1382378.453,36294.571
1383169.469,37438.132
1383980.016,35003.749
1384771.031,33104.745
1385581.578,41415.179
1386382.359,31069.113
1387183.141,39314.497
1387974.156,34048.315
1388784.703,36561.311
1389585.484,37460.537
1390386.266,36137.792
1391187.047,35593.229
1391987.828,37281.802
1392778.844,35526.738
1393579.625,34225.326
1394380.406,37273.432
1395181.188,35365.946
1395972.203,30458.13
1396763.219,37459.473
1397573.766,39557.115
1398384.312,38188.449
1399185.094,36305.406
1399995.641,36483.245
1400796.422,35278.759
1401616.734,39560.787
1402427.281,31639.166
1403237.828,33812.677
1404038.609,35767.23
1404858.922,39271.386
1405669.469,35284.473
1406470.25,35128.299
1407261.266,41791.491
1408052.281,36942.437
1408853.062,35698.094
1409663.609,39308.322
1410464.391,38629.619
1411265.172,43027.085
1412065.953,37781.762
1412866.734,41475.574
1413657.75,39312.039
1414458.531,38150.799
1415249.547,37007.236
1416050.328,40914.167
1416841.344,41777.486
1417642.125,35224.448
1418442.906,39723.955
1419263.219,42031.833
1420054.234,32996.623
1420884.312,41162.557
1421675.328,33989.244
1422476.109,34125.163
1423286.656,38553.172
1424067.906,33390.876
1424878.453,38313.041
1425679.234,38355.672
1426480.016,32114.239
1427280.797,33429.133
1428091.344,34929.398
1428901.891,35694.728
1429702.672,38104.598
1430513.219,37392.298
1431314,28612.533
1432134.312,35155.576
1432944.859,33912.882
1433745.641,36332.478
1434556.188,33942.785
1435356.969,33360.08
1436157.75,29214.711
1436958.531,35171.121
1437749.547,37358.254
1438579.625,37234.556
1439380.406,33319.149
1440171.422,36641.791
1440962.438,38582.648
1441753.453,35979.759
1442544.469,38840.259
1443335.484,31950.322
1444136.266,40522.811
1444937.047,38721.439
1445747.594,37430.754
1446548.375,38697.59
1447329.625,40333.214
1448140.172,39680.137
1448940.953,37623.123
1449751.5,39773.45
1450542.516,37859.458
1451353.062,40924.279
1452163.609,38747.339
1452964.391,35640.726
1453765.172,36845.162
1454565.953,35166.781
1455376.5,35371.517
1456177.281,34964.096
1456997.594,39318.882
1457808.141,38376.123
1458608.922,35584.161
1459409.703,35684.227
1460210.484,33797.307
1461030.797,39036.511
1461821.812,34357.216
1462642.125,35864.099
1463442.906,34821.431
1464253.453,39169.598
1465044.469,36914.622
1465845.25,39472.026
1466636.266,40196.264
1467427.281,34756.131
1468237.828,37505.231
1469028.844,35819.931
1469839.391,38674.91
1470640.172,39700.971
1471411.656,37505.411
1472222.203,40111.831
1473013.219,35674.266
1473814,33770.638
1474614.781,33785.379
1475405.797,37422.818
1476206.578,38520.508
1476997.594,36386.322
1477808.141,33598.027
1478599.156,32246.334
1479409.703,38353.438
1480200.719,32585.064
1481001.5,34736.998
1481812.047,36242.685
1482612.828,29807.563
1483403.844,34497.615
1484194.859,33970.683
1484985.875,41110.092
1485776.891,40104.236
1486577.672,42357.297
1487378.453,35625.582
1488179.234,37619.91
1488970.25,35134.358
1489761.266,36863.852
1490571.812,35454.887
1491362.828,36280.812
1492163.609,38245.57
1492964.391,38595.313
1493765.172,41712.927
1494565.953,39492.693
1495337.438,36949.446
1496138.219,41743.905
1496939,39729.918
1497720.25,33435.701
1498521.031,39748.498
1499331.578,36411.151
1500112.828,38539.356
1500903.844,37002.736
1501694.859,33167.284
1502485.875,38715.339
1503286.656,38026.702
1504077.672,40607.031
1504849.156,28423.377
1505640.172,41369.08
1506411.656,36681.424
1507202.672,39606.092
1508003.453,40720.405
1508804.234,45093.994
1509575.719,42487.778
1510376.5,43337.609
1511167.516,40741.789
1511968.297,40143.162
1512749.547,36319.294
1513540.562,38454.88
1514341.344,41931.572
1515122.594,38800.898
1515903.844,34255.65
1516694.859,36663.543
1517485.875,33017.562
1518267.125,34716.939
1519067.906,38401.567
1519858.922,38999.248
1520640.172,37638.077
1521450.719,36352.362
1522231.969,35702.973
1523032.75,37077.029
1523833.531,32491.845
1524634.312,38320.425
1525425.328,36475.63
1526216.344,38915.536
1527007.359,31921.228
1527798.375,38588.555
1528608.922,36366.539
1529399.938,40381.14
1530181.188,33802.318
1530952.672,32205.935
1531763.219,45862.28
1532544.469,40162.251
1533315.953,33747.344
1534097.203,37488.773
1534888.219,38983.909
1535669.469,38168.73
1536470.25,38980.818
1537241.734,35981.361
1538022.984,40706.052
1538794.469,39619.186
1539585.484,39249.592
1540356.969,39786.105
1541147.984,37927.986
1541909.703,35381.722
1542690.953,40691.701
1543462.438,40155.685
1544263.219,38260.881
1545034.703,36399.429
1545815.953,40293.634
1546606.969,42699.933
1547388.219,39811.137
1548159.703,36423.082
1548950.719,45846.246
1549731.969,33134.4
1550542.516,38576.389
1551333.531,35372.184
1552124.547,37544.63
1552915.562,35798.592
1553696.812,33242.488
1554497.594,36197.642
1555278.844,39767.744
1556069.859,38028.894
1556860.875,36109.269
1557632.359,31830.014
1558433.141,38001.399
1559224.156,39505.316
1560005.406,35453.716
1560806.188,35972.681
1561597.203,36670.64
1562378.453,37369.114
1563169.469,40401.047
1563950.719,38615.6
1564741.734,30019.155
1565532.75,34620.797
1566314,35691.699
1567114.781,40191.132
1567896.031,34030.756
1568687.047,34781.755
1569468.297,32292.261
1570249.547,38793.029
1571050.328,40698.779
1571831.578,43335.878
1572632.359,44789.982
1573403.844,40339.789
1574185.094,42321.93
1574966.344,41338.645
1575757.359,41281.401
1576558.141,49502.389
1577329.625,38465.603
1578130.406,45873.13
1578901.891,34989.833
1579673.375,36664.169
1580464.391,42300.009
1581274.938,36942.175
1582046.422,35418.88
1582856.969,42113.604
1583638.219,37080.103
1584429.234,36702.345
1585210.484,35385.662
1585981.969,39259.243
1586782.75,37890.781
1587583.531,38541.806
1588355.016,36136.782
1589155.797,34846.737
1589937.047,30876.685
1590728.062,38640.493
1591509.312,38236.107
1592300.328,38830.446
1593091.344,46995.2
1593872.594,36893.504
1594663.609,44095.572
1595444.859,44318.397
1596216.344,41368.371
1596997.594,40081.615
1597778.844,43346.048
1598569.859,41092.428
1599360.875,47166.748
1600151.891,45885.94
1600923.375,39174.445
1601733.922,44688.316
1602495.641,38388.608
1603276.891,41146.533
1604048.375,40857.442
1604839.391,43836.068
1605620.641,43460.256
1606421.422,44566.164
1607192.906,40920.901
1607993.688,43470.791
1608774.938,38648.101
1609575.719,41469.517
1610376.5,33956.027
1611187.047,42890.824
1611968.297,41247.272
1612759.312,40595.481
1613550.328,38104.197
1614331.578,34616.508
1615132.359,40249.682
1615942.906,37580.655
1616743.688,45120.102
1617534.703,37920.238
1618325.719,37547.04
1619116.734,36747.95
1619917.516,46531.414
1620728.062,35787.031
1621519.078,35283.424
1622310.094,38391.662
1623071.812,33789.209
1623862.828,39869.414
1624634.312,37507.25
1625425.328,35877.996
1626206.578,34693.36
1626978.062,40668.356
1627759.312,39687.808
1628560.094,48516.982
1629331.578,37870.959
1630122.594,36636.899
1630933.141,39611.844
1631724.156,30565.115
1632544.469,40536.171
1633335.484,32091.367
1634155.797,41226.018
1634956.578,37502.695
1635776.891,38535.163
1636636.266,30442.138
